ID,NB_SPC,HYP_v0,LOP_v0,HOD_v0,AL_v0,OL_v0,SF_v0,OT_v0,CM_v0,OO_v0,ETH_v0,LOPT_v0,HYP_v1,AL_v1,AL2_v1,OL_v1,SF_v1,OT_v1,OO_v1,BU_v1
enabled_col,F,F,F,F,F,F,F,F,F,F,F,F,T,T,T,T,T,T,T,T
156945,9,1.556,1.333,1.000,0.333,0.667,0.111,0.000,0.000,0.222,0.111,0.000,1.556,0.222,0.556,0.444,0.111,0.000,0.333,0.333
156946,8,1.375,1.250,1.000,0.375,0.625,0.125,0.000,0.000,0.125,0.125,0.000,1.375,0.250,0.500,0.375,0.125,0.000,0.250,0.375
156947,7,1.143,1.143,1.000,0.429,0.571,0.143,0.000,0.000,0.000,0.143,0.000,1.143,0.286,0.429,0.286,0.143,0.000,0.143,0.429
156948,7,1.286,1.143,1.000,0.429,0.571,0.000,0.000,0.000,0.143,0.143,0.000,1.286,0.286,0.571,0.286,0.000,0.000,0.286,0.429
156949,7,1.286,1.143,1.000,0.429,0.571,0.000,0.000,0.000,0.143,0.143,0.000,1.286,0.286,0.571,0.286,0.000,0.000,0.286,0.429
156950,5,1.000,0.800,1.000,0.400,0.400,0.000,0.000,0.000,0.000,0.200,0.000,1.000,0.200,0.400,0.200,0.000,0.000,0.200,0.600
156951,5,1.000,0.800,1.000,0.400,0.400,0.000,0.000,0.000,0.000,0.200,0.000,1.000,0.200,0.400,0.200,0.000,0.000,0.200,0.600
156952,5,1.000,0.800,1.000,0.400,0.400,0.000,0.000,0.000,0.000,0.200,0.000,1.000,0.200,0.400,0.200,0.000,0.000,0.200,0.600
156953,5,1.000,0.800,1.000,0.400,0.400,0.000,0.000,0.000,0.000,0.200,0.000,1.000,0.200,0.400,0.200,0.000,0.000,0.200,0.600
156954,6,1.333,1.000,1.000,0.333,0.500,0.000,0.000,0.000,0.167,0.167,0.000,1.333,0.167,0.500,0.333,0.000,0.000,0.333,0.500
156955,6,1.333,1.000,1.000,0.333,0.500,0.000,0.000,0.000,0.167,0.167,0.000,1.333,0.167,0.500,0.333,0.000,0.000,0.333,0.500
156956,7,1.571,1.143,1.000,0.286,0.571,0.000,0.000,0.000,0.286,0.143,0.000,1.571,0.143,0.571,0.429,0.000,0.000,0.429,0.429
156957,5,1.000,0.800,1.000,0.400,0.400,0.000,0.000,0.000,0.000,0.200,0.000,1.000,0.200,0.400,0.200,0.000,0.000,0.200,0.600
156958,5,1.000,0.800,1.000,0.400,0.400,0.000,0.000,0.000,0.000,0.200,0.000,1.000,0.200,0.400,0.200,0.000,0.000,0.200,0.600
156959,6,1.333,1.000,1.000,0.333,0.500,0.000,0.000,0.000,0.167,0.167,0.000,1.333,0.167,0.500,0.333,0.000,0.000,0.333,0.500
156960,6,1.333,1.000,1.000,0.333,0.500,0.000,0.000,0.000,0.167,0.167,0.000,1.333,0.167,0.500,0.333,0.000,0.000,0.333,0.500
156961,6,1.333,1.000,1.000,0.333,0.500,0.000,0.000,0.000,0.167,0.167,0.000,1.333,0.167,0.500,0.333,0.000,0.000,0.333,0.500
156962,8,1.500,1.250,1.000,0.250,0.625,0.000,0.000,0.000,0.375,0.125,0.000,1.500,0.125,0.625,0.500,0.000,0.000,0.500,0.375
156963,8,1.500,1.250,1.000,0.250,0.625,0.000,0.000,0.000,0.375,0.125,0.000,1.500,0.125,0.625,0.500,0.000,0.000,0.500,0.375
156964,8,1.500,1.250,1.000,0.250,0.625,0.000,0.000,0.000,0.375,0.125,0.000,1.500,0.125,0.625,0.500,0.000,0.000,0.500,0.375
156965,8,1.500,1.250,1.000,0.250,0.625,0.000,0.000,0.000,0.375,0.125,0.000,1.500,0.125,0.625,0.500,0.000,0.000,0.500,0.375
156966,8,1.500,1.250,1.000,0.250,0.625,0.000,0.000,0.000,0.375,0.125,0.000,1.500,0.125,0.625,0.500,0.000,0.000,0.500,0.375
156967,6,1.667,1.333,1.000,0.333,0.667,0.000,0.000,0.000,0.333,0.167,0.000,1.667,0.167,0.667,0.500,0.000,0.000,0.500,0.333
157575,3,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,1.667,0.000,0.333,0.333,0.000,0.000,0.333,0.667
157576,4,1.750,1.000,1.000,0.000,0.500,0.250,0.000,0.000,0.250,0.250,0.000,1.750,0.000,0.250,0.500,0.250,0.000,0.250,0.500
157577,3,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,1.667,0.000,0.333,0.333,0.000,0.000,0.333,0.667
157578,3,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,1.667,0.000,0.333,0.333,0.000,0.000,0.333,0.667
157579,3,2.333,1.333,1.000,0.000,0.667,0.000,0.000,0.000,0.667,0.000,0.000,2.333,0.333,0.667,0.333,0.000,0.000,0.333,0.333
157584,4,2.000,1.000,1.000,0.000,0.500,0.250,0.000,0.000,0.250,0.250,0.000,1.750,0.000,0.250,0.500,0.250,0.000,0.250,0.500
157585,4,2.000,1.000,1.000,0.000,0.500,0.250,0.000,0.000,0.250,0.250,0.000,1.750,0.000,0.250,0.500,0.250,0.000,0.250,0.500
157586,6,2.333,1.333,1.000,0.000,0.667,0.333,0.000,0.000,0.333,0.167,0.000,2.167,0.167,0.333,0.500,0.333,0.000,0.167,0.333
157587,6,2.333,1.333,1.000,0.000,0.667,0.333,0.000,0.000,0.333,0.167,0.000,2.167,0.167,0.333,0.500,0.333,0.000,0.167,0.333
157588,8,2.125,1.250,1.000,0.000,0.625,0.375,0.000,0.000,0.250,0.125,0.000,2.000,0.125,0.250,0.500,0.375,0.000,0.125,0.375
157589,8,2.125,1.250,1.000,0.000,0.625,0.375,0.000,0.000,0.250,0.125,0.000,2.000,0.125,0.250,0.500,0.375,0.000,0.125,0.375
157590,8,2.125,1.250,1.000,0.000,0.625,0.375,0.000,0.000,0.250,0.125,0.000,2.000,0.125,0.250,0.500,0.375,0.000,0.125,0.375
157591,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
157592,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
157593,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
157594,8,2.250,1.500,1.000,0.000,0.750,0.500,0.000,0.000,0.250,0.125,0.000,2.125,0.125,0.250,0.625,0.500,0.000,0.125,0.250
157595,8,2.250,1.500,1.000,0.000,0.750,0.500,0.000,0.000,0.250,0.125,0.000,2.125,0.125,0.250,0.625,0.500,0.000,0.125,0.250
157596,7,2.143,1.429,1.000,0.000,0.714,0.571,0.000,0.000,0.143,0.143,0.000,2.000,0.143,0.143,0.571,0.571,0.000,0.000,0.286
157597,7,2.143,1.429,1.000,0.000,0.714,0.571,0.000,0.000,0.143,0.143,0.000,2.000,0.143,0.143,0.571,0.571,0.000,0.000,0.286
157598,7,2.143,1.429,1.000,0.000,0.714,0.571,0.000,0.000,0.143,0.143,0.000,2.000,0.143,0.143,0.571,0.571,0.000,0.000,0.286
157599,8,2.125,1.500,1.000,0.000,0.750,0.625,0.000,0.000,0.125,0.125,0.000,2.000,0.125,0.125,0.625,0.625,0.000,0.000,0.250
157600,8,2.125,1.500,1.000,0.000,0.750,0.625,0.000,0.000,0.125,0.125,0.000,2.000,0.125,0.125,0.625,0.625,0.000,0.000,0.250
157601,9,2.111,1.556,1.000,0.000,0.778,0.667,0.000,0.000,0.111,0.111,0.000,2.000,0.222,0.222,0.556,0.556,0.000,0.000,0.222
157602,9,2.111,1.556,1.000,0.000,0.778,0.667,0.000,0.000,0.111,0.111,0.000,2.000,0.222,0.222,0.556,0.556,0.000,0.000,0.222
157603,8,2.000,1.500,1.000,0.000,0.750,0.750,0.000,0.000,0.000,0.125,0.000,1.875,0.125,0.125,0.625,0.625,0.000,0.000,0.250
157604,9,1.889,1.333,1.000,0.000,0.667,0.667,0.000,0.000,0.000,0.111,0.000,1.778,0.111,0.111,0.556,0.556,0.000,0.000,0.333
157605,8,1.875,1.250,1.000,0.000,0.625,0.625,0.000,0.000,0.000,0.125,0.000,1.750,0.000,0.000,0.625,0.625,0.000,0.000,0.375
157606,7,1.714,1.143,1.000,0.000,0.571,0.429,0.000,0.000,0.143,0.143,0.000,1.714,0.000,0.143,0.571,0.429,0.000,0.143,0.429
157607,7,1.714,0.857,1.286,0.000,0.571,0.429,0.143,0.143,0.000,0.143,0.429,1.714,0.000,0.000,0.571,0.429,0.143,0.000,0.429
157608,8,1.750,1.000,1.000,0.000,0.500,0.250,0.000,0.000,0.250,0.125,0.000,1.750,0.000,0.250,0.500,0.250,0.000,0.250,0.500
157609,9,1.556,0.889,1.000,0.111,0.444,0.111,0.000,0.000,0.222,0.111,0.000,1.556,0.111,0.333,0.333,0.111,0.000,0.222,0.556
157610,9,1.556,0.889,1.000,0.111,0.444,0.111,0.000,0.000,0.222,0.111,0.000,1.556,0.111,0.333,0.333,0.111,0.000,0.222,0.556
157611,10,1.700,1.000,1.000,0.100,0.500,0.100,0.000,0.000,0.300,0.100,0.000,1.700,0.100,0.400,0.400,0.100,0.000,0.300,0.500
157612,10,1.700,1.200,1.000,0.200,0.600,0.100,0.000,0.000,0.300,0.100,0.000,1.700,0.200,0.500,0.400,0.100,0.000,0.300,0.400
157613,10,1.700,1.200,1.000,0.200,0.600,0.100,0.000,0.000,0.300,0.100,0.000,1.700,0.200,0.500,0.400,0.100,0.000,0.300,0.400
157614,12,1.750,1.333,1.000,0.250,0.667,0.083,0.000,0.000,0.333,0.083,0.000,1.750,0.250,0.583,0.417,0.083,0.000,0.333,0.333
157615,12,1.583,1.333,1.000,0.333,0.667,0.083,0.000,0.000,0.250,0.083,0.000,1.583,0.250,0.583,0.417,0.083,0.000,0.250,0.333
157616,11,1.818,1.273,1.000,0.182,0.636,0.091,0.091,0.091,0.273,0.091,0.000,1.818,0.182,0.455,0.455,0.091,0.091,0.273,0.364
157617,10,1.700,1.400,1.000,0.300,0.700,0.100,0.000,0.000,0.300,0.100,0.000,1.700,0.200,0.600,0.500,0.100,0.000,0.300,0.300
157618,10,1.700,1.400,1.000,0.300,0.700,0.100,0.000,0.000,0.300,0.100,0.000,1.700,0.200,0.600,0.500,0.100,0.000,0.300,0.300
157619,10,1.700,1.400,1.000,0.300,0.700,0.100,0.000,0.000,0.300,0.100,0.000,1.700,0.200,0.600,0.500,0.100,0.000,0.300,0.300
157620,11,1.636,1.273,1.000,0.364,0.636,0.091,0.000,0.000,0.273,0.091,0.000,1.636,0.273,0.636,0.455,0.091,0.000,0.273,0.273
157621,10,1.800,1.400,1.000,0.300,0.700,0.000,0.000,0.000,0.400,0.100,0.000,1.800,0.200,0.700,0.500,0.000,0.000,0.400,0.300
157622,10,1.800,1.400,1.000,0.300,0.700,0.000,0.000,0.000,0.400,0.100,0.000,1.800,0.200,0.700,0.500,0.000,0.000,0.400,0.300
157623,9,1.778,1.333,1.000,0.222,0.667,0.111,0.000,0.000,0.333,0.111,0.000,1.778,0.111,0.556,0.556,0.111,0.000,0.333,0.333
157624,8,1.875,1.250,1.000,0.125,0.625,0.125,0.000,0.000,0.375,0.125,0.000,1.875,0.125,0.500,0.500,0.125,0.000,0.375,0.375
157625,6,1.500,0.667,1.000,0.000,0.333,0.167,0.000,0.000,0.167,0.167,0.000,1.500,0.000,0.167,0.333,0.167,0.000,0.167,0.667
157626,6,1.333,0.667,1.000,0.000,0.333,0.333,0.000,0.000,0.000,0.167,0.000,1.333,0.000,0.000,0.333,0.333,0.000,0.000,0.667
157627,7,1.571,0.571,1.286,0.000,0.429,0.286,0.143,0.143,0.000,0.143,0.429,1.571,0.000,0.000,0.429,0.286,0.143,0.000,0.571
157628,9,1.444,0.444,1.222,0.000,0.333,0.222,0.111,0.111,0.000,0.111,0.333,1.444,0.000,0.000,0.333,0.222,0.111,0.000,0.667
157629,10,1.400,0.400,1.200,0.100,0.300,0.200,0.100,0.100,0.000,0.100,0.300,1.400,0.100,0.100,0.300,0.200,0.100,0.000,0.600
157630,11,1.545,0.545,1.182,0.091,0.364,0.182,0.091,0.091,0.091,0.091,0.273,1.545,0.091,0.182,0.364,0.182,0.091,0.091,0.545
157631,14,1.643,1.000,1.000,0.214,0.500,0.071,0.000,0.000,0.286,0.071,0.000,1.643,0.071,0.500,0.500,0.071,0.000,0.286,0.429
157632,13,1.846,1.231,1.000,0.154,0.615,0.077,0.000,0.000,0.385,0.077,0.000,1.846,0.000,0.538,0.615,0.077,0.000,0.385,0.385
157633,10,1.700,1.000,1.000,0.100,0.500,0.100,0.000,0.000,0.300,0.100,0.000,1.700,0.000,0.400,0.500,0.100,0.000,0.300,0.500
157634,14,1.786,1.286,1.000,0.214,0.643,0.071,0.000,0.000,0.357,0.071,0.000,1.786,0.071,0.571,0.571,0.071,0.000,0.357,0.357
157635,15,1.867,1.467,1.000,0.267,0.733,0.067,0.000,0.000,0.400,0.067,0.000,1.867,0.133,0.667,0.600,0.067,0.000,0.400,0.267
157636,13,1.846,1.385,1.000,0.308,0.692,0.077,0.000,0.000,0.385,0.077,0.000,1.846,0.308,0.692,0.462,0.077,0.000,0.385,0.231
157637,12,1.917,1.500,1.000,0.250,0.750,0.083,0.000,0.000,0.417,0.083,0.000,1.917,0.250,0.667,0.500,0.083,0.000,0.417,0.250
157638,11,2.000,1.455,1.000,0.182,0.727,0.091,0.000,0.000,0.455,0.091,0.000,2.000,0.182,0.636,0.545,0.091,0.000,0.455,0.273
157639,9,2.000,1.556,1.000,0.222,0.778,0.111,0.000,0.000,0.444,0.111,0.000,2.000,0.222,0.667,0.556,0.111,0.000,0.444,0.222
157640,10,1.900,1.400,1.000,0.200,0.700,0.100,0.000,0.000,0.400,0.100,0.000,1.900,0.200,0.600,0.500,0.100,0.000,0.400,0.300
157641,9,1.778,1.333,1.000,0.222,0.667,0.111,0.000,0.000,0.333,0.111,0.000,1.778,0.222,0.556,0.444,0.111,0.000,0.333,0.333
157642,9,1.778,1.333,1.000,0.222,0.667,0.111,0.000,0.000,0.333,0.111,0.000,1.778,0.222,0.556,0.444,0.111,0.000,0.333,0.333
157643,8,1.625,1.250,1.000,0.250,0.625,0.125,0.000,0.000,0.250,0.125,0.000,1.625,0.250,0.500,0.375,0.125,0.000,0.250,0.375
157644,8,1.625,1.250,1.000,0.250,0.625,0.125,0.000,0.000,0.250,0.125,0.000,1.625,0.250,0.500,0.375,0.125,0.000,0.250,0.375
157645,9,1.556,1.333,1.000,0.333,0.667,0.111,0.000,0.000,0.222,0.111,0.000,1.556,0.222,0.556,0.444,0.111,0.000,0.333,0.333
157646,9,1.556,1.333,1.000,0.333,0.667,0.111,0.000,0.000,0.222,0.111,0.000,1.556,0.222,0.556,0.444,0.111,0.000,0.333,0.333
157647,9,1.556,1.333,1.000,0.333,0.667,0.111,0.000,0.000,0.222,0.111,0.000,1.556,0.222,0.556,0.444,0.111,0.000,0.333,0.333
157648,8,1.375,1.250,1.000,0.375,0.625,0.125,0.000,0.000,0.125,0.125,0.000,1.375,0.250,0.500,0.375,0.125,0.000,0.250,0.375
157649,8,1.375,1.250,1.000,0.375,0.625,0.125,0.000,0.000,0.125,0.125,0.000,1.375,0.250,0.500,0.375,0.125,0.000,0.250,0.375
157650,9,1.556,1.333,1.000,0.333,0.667,0.111,0.000,0.000,0.222,0.111,0.000,1.556,0.222,0.556,0.444,0.111,0.000,0.333,0.333
157651,10,1.500,1.200,1.000,0.400,0.600,0.100,0.000,0.000,0.200,0.100,0.000,1.500,0.300,0.600,0.400,0.100,0.000,0.300,0.300
157652,9,1.333,1.111,1.000,0.444,0.556,0.111,0.000,0.000,0.111,0.111,0.000,1.333,0.333,0.556,0.333,0.111,0.000,0.222,0.333
157653,9,1.333,1.111,1.000,0.444,0.556,0.111,0.000,0.000,0.111,0.111,0.000,1.333,0.333,0.556,0.333,0.111,0.000,0.222,0.333
157654,9,1.333,1.111,1.000,0.444,0.556,0.111,0.000,0.000,0.111,0.111,0.000,1.333,0.333,0.556,0.333,0.111,0.000,0.222,0.333
157655,9,1.556,1.333,1.000,0.333,0.667,0.111,0.000,0.000,0.222,0.111,0.000,1.556,0.222,0.556,0.444,0.111,0.000,0.333,0.333
157656,7,1.143,1.143,1.000,0.429,0.571,0.143,0.000,0.000,0.000,0.143,0.000,1.143,0.286,0.429,0.286,0.143,0.000,0.143,0.429
157657,7,1.143,1.143,1.000,0.429,0.571,0.143,0.000,0.000,0.000,0.143,0.000,1.143,0.286,0.429,0.286,0.143,0.000,0.143,0.429
157658,8,1.375,1.250,1.000,0.375,0.625,0.125,0.000,0.000,0.125,0.125,0.000,1.375,0.250,0.500,0.375,0.125,0.000,0.250,0.375
157659,8,1.375,1.250,1.000,0.375,0.625,0.125,0.000,0.000,0.125,0.125,0.000,1.375,0.250,0.500,0.375,0.125,0.000,0.250,0.375
157660,6,1.000,1.000,1.000,0.500,0.500,0.000,0.000,0.000,0.000,0.167,0.000,1.000,0.333,0.500,0.167,0.000,0.000,0.167,0.500
157661,5,1.000,0.800,1.000,0.400,0.400,0.000,0.000,0.000,0.000,0.200,0.000,1.000,0.200,0.400,0.200,0.000,0.000,0.200,0.600
157662,5,1.000,0.800,1.000,0.400,0.400,0.000,0.000,0.000,0.000,0.200,0.000,1.000,0.200,0.400,0.200,0.000,0.000,0.200,0.600
157663,5,1.000,0.800,1.000,0.400,0.400,0.000,0.000,0.000,0.000,0.200,0.000,1.000,0.200,0.400,0.200,0.000,0.000,0.200,0.600
157664,5,1.000,0.800,1.000,0.400,0.400,0.000,0.000,0.000,0.000,0.200,0.000,1.000,0.200,0.400,0.200,0.000,0.000,0.200,0.600
157665,6,1.333,1.000,1.000,0.333,0.500,0.000,0.000,0.000,0.167,0.167,0.000,1.333,0.167,0.500,0.333,0.000,0.000,0.333,0.500
157666,7,1.571,1.143,1.000,0.286,0.571,0.000,0.000,0.000,0.286,0.143,0.000,1.571,0.143,0.571,0.429,0.000,0.000,0.429,0.429
157667,6,1.333,1.000,1.000,0.333,0.500,0.000,0.000,0.000,0.167,0.167,0.000,1.333,0.167,0.500,0.333,0.000,0.000,0.333,0.500
157668,5,1.000,0.800,1.000,0.400,0.400,0.000,0.000,0.000,0.000,0.200,0.000,1.000,0.200,0.400,0.200,0.000,0.000,0.200,0.600
157669,6,1.333,1.000,1.000,0.333,0.500,0.000,0.000,0.000,0.167,0.167,0.000,1.333,0.167,0.500,0.333,0.000,0.000,0.333,0.500
157670,6,1.333,1.000,1.000,0.333,0.500,0.000,0.000,0.000,0.167,0.167,0.000,1.333,0.167,0.500,0.333,0.000,0.000,0.333,0.500
157671,7,1.571,1.143,1.000,0.286,0.571,0.000,0.000,0.000,0.286,0.143,0.000,1.571,0.143,0.571,0.429,0.000,0.000,0.429,0.429
157672,7,1.571,1.143,1.000,0.286,0.571,0.000,0.000,0.000,0.286,0.143,0.000,1.571,0.143,0.571,0.429,0.000,0.000,0.429,0.429
157673,8,1.500,1.250,1.000,0.250,0.625,0.000,0.000,0.000,0.375,0.125,0.000,1.500,0.125,0.625,0.500,0.000,0.000,0.500,0.375
157674,8,1.500,1.250,1.000,0.250,0.625,0.000,0.000,0.000,0.375,0.125,0.000,1.500,0.125,0.625,0.500,0.000,0.000,0.500,0.375
157675,8,1.500,1.250,1.000,0.250,0.625,0.000,0.000,0.000,0.375,0.125,0.000,1.500,0.125,0.625,0.500,0.000,0.000,0.500,0.375
157676,8,1.500,1.250,1.000,0.250,0.625,0.000,0.000,0.000,0.375,0.125,0.000,1.500,0.125,0.625,0.500,0.000,0.000,0.500,0.375
157677,6,1.667,1.333,1.000,0.333,0.667,0.000,0.000,0.000,0.333,0.167,0.000,1.667,0.167,0.667,0.500,0.000,0.000,0.500,0.333
157678,3,1.000,1.333,1.000,0.667,0.667,0.000,0.000,0.000,0.000,0.333,0.000,1.000,0.333,0.667,0.333,0.000,0.000,0.333,0.333
158287,3,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,1.667,0.000,0.333,0.333,0.000,0.000,0.333,0.667
158288,3,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,1.667,0.000,0.333,0.333,0.000,0.000,0.333,0.667
158289,3,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,1.667,0.000,0.333,0.333,0.000,0.000,0.333,0.667
158290,3,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,1.667,0.000,0.333,0.333,0.000,0.000,0.333,0.667
158291,3,2.333,1.333,1.000,0.000,0.667,0.000,0.000,0.000,0.667,0.000,0.000,2.333,0.333,0.667,0.333,0.000,0.000,0.333,0.333
158292,3,2.333,1.333,1.000,0.000,0.667,0.000,0.000,0.000,0.667,0.000,0.000,2.333,0.333,0.667,0.333,0.000,0.000,0.333,0.333
158293,3,2.333,1.333,1.000,0.000,0.667,0.000,0.000,0.000,0.667,0.000,0.000,2.333,0.333,0.667,0.333,0.000,0.000,0.333,0.333
158296,3,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,1.667,0.000,0.333,0.333,0.000,0.000,0.333,0.667
158297,4,2.000,1.000,1.000,0.000,0.500,0.250,0.000,0.000,0.250,0.250,0.000,1.750,0.000,0.250,0.500,0.250,0.000,0.250,0.500
158298,6,2.333,1.333,1.000,0.000,0.667,0.333,0.000,0.000,0.333,0.167,0.000,2.167,0.167,0.333,0.500,0.333,0.000,0.167,0.333
158299,6,2.333,1.333,1.000,0.000,0.667,0.333,0.000,0.000,0.333,0.167,0.000,2.167,0.167,0.333,0.500,0.333,0.000,0.167,0.333
158300,7,2.143,1.143,1.000,0.000,0.571,0.286,0.000,0.000,0.286,0.143,0.000,2.000,0.143,0.286,0.429,0.286,0.000,0.143,0.429
158301,8,2.125,1.250,1.000,0.000,0.625,0.375,0.000,0.000,0.250,0.125,0.000,2.000,0.125,0.250,0.500,0.375,0.000,0.125,0.375
158302,8,2.125,1.250,1.000,0.000,0.625,0.375,0.000,0.000,0.250,0.125,0.000,2.000,0.125,0.250,0.500,0.375,0.000,0.125,0.375
158303,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
158304,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
158305,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
158306,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
158307,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
158308,8,2.250,1.500,1.000,0.000,0.750,0.500,0.000,0.000,0.250,0.125,0.000,2.125,0.125,0.250,0.625,0.500,0.000,0.125,0.250
158309,8,2.250,1.500,1.000,0.000,0.750,0.500,0.000,0.000,0.250,0.125,0.000,2.125,0.125,0.250,0.625,0.500,0.000,0.125,0.250
158310,8,2.250,1.500,1.000,0.000,0.750,0.500,0.000,0.000,0.250,0.125,0.000,2.125,0.125,0.250,0.625,0.500,0.000,0.125,0.250
158311,7,2.143,1.429,1.000,0.000,0.714,0.571,0.000,0.000,0.143,0.143,0.000,2.000,0.143,0.143,0.571,0.571,0.000,0.000,0.286
158312,7,2.143,1.429,1.000,0.000,0.714,0.571,0.000,0.000,0.143,0.143,0.000,2.000,0.143,0.143,0.571,0.571,0.000,0.000,0.286
158313,7,2.143,1.429,1.000,0.000,0.714,0.571,0.000,0.000,0.143,0.143,0.000,2.000,0.143,0.143,0.571,0.571,0.000,0.000,0.286
158314,7,2.143,1.429,1.000,0.000,0.714,0.571,0.000,0.000,0.143,0.143,0.000,2.000,0.143,0.143,0.571,0.571,0.000,0.000,0.286
158315,7,2.143,1.429,1.000,0.000,0.714,0.571,0.000,0.000,0.143,0.143,0.000,2.000,0.143,0.143,0.571,0.571,0.000,0.000,0.286
158316,8,2.000,1.500,1.000,0.000,0.750,0.750,0.000,0.000,0.000,0.125,0.000,1.875,0.125,0.125,0.625,0.625,0.000,0.000,0.250
158317,8,2.000,1.500,1.000,0.000,0.750,0.750,0.000,0.000,0.000,0.125,0.000,1.875,0.125,0.125,0.625,0.625,0.000,0.000,0.250
158318,8,2.000,1.500,1.000,0.000,0.750,0.750,0.000,0.000,0.000,0.125,0.000,1.875,0.125,0.125,0.625,0.625,0.000,0.000,0.250
158319,7,2.000,1.429,1.000,0.000,0.714,0.714,0.000,0.000,0.000,0.143,0.000,1.857,0.000,0.000,0.714,0.714,0.000,0.000,0.286
158320,7,2.000,1.429,1.000,0.000,0.714,0.714,0.000,0.000,0.000,0.143,0.000,1.857,0.000,0.000,0.714,0.714,0.000,0.000,0.286
158321,5,1.600,1.200,1.000,0.000,0.600,0.600,0.000,0.000,0.000,0.200,0.000,1.600,0.000,0.000,0.600,0.600,0.000,0.000,0.400
158322,6,1.500,1.000,1.000,0.000,0.500,0.500,0.000,0.000,0.000,0.167,0.000,1.500,0.000,0.000,0.500,0.500,0.000,0.000,0.500
158323,8,1.875,1.250,1.000,0.000,0.625,0.375,0.000,0.000,0.250,0.125,0.000,1.875,0.000,0.250,0.625,0.375,0.000,0.250,0.375
158324,8,1.750,1.250,1.000,0.125,0.625,0.250,0.000,0.000,0.250,0.125,0.000,1.750,0.125,0.375,0.500,0.250,0.000,0.250,0.375
158325,9,1.778,1.111,1.000,0.111,0.556,0.111,0.000,0.000,0.333,0.111,0.000,1.778,0.111,0.444,0.444,0.111,0.000,0.333,0.444
158326,9,1.778,1.111,1.000,0.111,0.556,0.111,0.000,0.000,0.333,0.111,0.000,1.778,0.111,0.444,0.444,0.111,0.000,0.333,0.444
158327,10,1.700,1.000,1.000,0.100,0.500,0.100,0.000,0.000,0.300,0.100,0.000,1.700,0.100,0.400,0.400,0.100,0.000,0.300,0.500
158328,8,1.625,1.000,1.000,0.125,0.500,0.125,0.000,0.000,0.250,0.125,0.000,1.625,0.125,0.375,0.375,0.125,0.000,0.250,0.500
158329,9,1.556,1.111,1.000,0.222,0.556,0.111,0.000,0.000,0.222,0.111,0.000,1.556,0.111,0.444,0.444,0.111,0.000,0.222,0.444
158330,9,1.556,1.111,1.000,0.222,0.556,0.111,0.000,0.000,0.222,0.111,0.000,1.556,0.111,0.444,0.444,0.111,0.000,0.222,0.444
158331,8,1.625,1.250,1.000,0.250,0.625,0.125,0.000,0.000,0.250,0.125,0.000,1.625,0.125,0.500,0.500,0.125,0.000,0.250,0.375
158332,8,1.625,1.000,1.000,0.250,0.500,0.125,0.000,0.000,0.250,0.125,0.000,1.625,0.125,0.500,0.500,0.125,0.000,0.250,0.375
158333,8,1.625,1.000,1.000,0.250,0.500,0.125,0.000,0.000,0.250,0.125,0.000,1.625,0.125,0.500,0.500,0.125,0.000,0.250,0.375
158334,8,1.625,1.000,1.000,0.250,0.500,0.125,0.000,0.000,0.250,0.125,0.000,1.625,0.125,0.500,0.500,0.125,0.000,0.250,0.375
158335,7,1.429,0.857,1.000,0.286,0.429,0.143,0.000,0.000,0.143,0.143,0.000,1.429,0.143,0.429,0.429,0.143,0.000,0.143,0.429
